PreviousSalePrice,PropertyTaxRate,SquareFootage,BackyardSpace,AgeOfHome,IsLuxury,Floors,Fireplace_Yes,Garage_Yes,Price
162304.1971,1.21,566.8,148.47,52.86,1,1,True,True,282668.3447
729588.0304,1.18,1625.08,623.39,7.99,1,2,False,False,734718.2092
315056.9254,1.7,1266.03,193.31,58.56,1,1,False,True,424157.0636
150448.0183,1.23,1115.75,381.71,40.24,1,2,True,True,301378.5948
548582.6126,2.0,1466.29,797.39,87.32,1,1,False,True,398233.5466
130076.8798,1.18,1168.53,723.13,59.15,0,1,True,False,260289.4025
244547.7443,1.4,936.93,664.37,94.89,0,1,False,True,188917.0239
54505.84251,1.09,1070.65,702.0,163.83,1,1,False,True,113867.704
25882.86881,1.05,611.64,583.16,44.69,0,1,False,True,102580.7852
384593.6811,1.51,994.02,757.76,39.41,1,1,False,False,290609.6604
134559.8973,2.37,873.9,232.09,56.28,0,1,False,False,245104.5692
229345.7716,0.92,1056.57,567.28,13.04,1,1,False,True,410038.7161
58358.63301,1.62,1140.04,755.41,78.04,0,1,False,True,140619.4594
321859.3512,1.25,1856.18,552.05,22.68,0,1,False,False,266078.998
320386.8327,2.44,1038.6,773.0,40.42,0,1,True,True,266190.2215
403938.3577,1.35,1288.26,168.4,18.25,0,1,False,False,255378.1812
417000.4103,0.76,1154.31,321.39,15.68,1,1,False,True,469642.9725
340792.8448,1.64,1351.97,581.74,61.59,0,2,True,True,251522.4401
241585.5575,0.72,550.0,338.63,16.18,1,1,True,False,286863.768
281810.354,2.48,550.0,547.36,39.77,0,1,False,False,260262.293
223961.103,0.84,1798.59,435.48,10.45,1,1,False,False,366239.7416
216594.5511,2.12,550.0,679.14,70.29,0,1,False,False,357762.5729
67504.40926,2.35,1445.66,553.91,23.82,0,1,True,True,154387.13
262012.5888,1.41,550.0,598.72,6.9,0,1,False,False,258536.9667
456520.3289,1.73,1496.53,249.92,12.95,1,1,False,False,403001.0933
7959.542028,1.78,1161.07,534.56,50.38,0,1,False,False,85000.0
283925.4965,1.86,1493.56,587.84,89.79,0,1,True,False,256817.128
233377.5929,1.24,857.34,139.8,66.65,0,1,False,False,227750.252
44877.30732,1.33,796.16,319.94,15.28,0,2,False,False,153088.6481
242828.0648,1.41,1060.69,383.62,24.69,0,1,False,True,208855.8316
43939.85528,2.07,672.15,570.18,9.54,0,1,False,False,127136.8774
208181.9605,1.28,1077.59,427.32,58.12,0,1,False,True,251684.8424
18617.76424,1.71,550.0,509.05,65.38,0,1,False,False,110478.7079
34627.49194,1.84,550.0,1178.5,165.41,0,2,False,True,117616.8753
196100.1083,1.73,1066.81,838.12,42.11,0,1,True,False,261202.3314
579739.6234,1.32,1778.42,89.94,4.34,1,2,False,False,478604.9413
18845.7774,1.3,1236.63,172.51,54.74,0,2,False,False,111900.5148
417718.8613,2.27,1071.37,98.52,41.23,1,1,False,False,286724.3972
91640.00098,2.12,604.96,511.42,47.66,0,1,False,False,168185.3541
187464.9641,1.6,924.7,918.36,82.47,0,1,True,False,257273.9223
92027.62242,1.11,550.0,21.78,36.83,0,1,True,False,182212.9644
286397.2444,1.76,865.23,519.56,45.04,1,1,True,False,298703.9825
157010.9117,1.23,826.42,549.53,87.64,0,1,False,False,228904.7746
299630.0425,1.71,550.0,420.07,36.55,1,1,True,False,363742.5039
90378.47114,1.55,1173.08,796.16,11.68,1,1,False,False,154990.6295
164179.0173,1.26,732.21,102.03,20.33,1,1,True,False,221064.633
219137.0148,2.3,1085.52,83.35,53.18,1,1,False,False,280135.5817
474184.5311,1.93,1345.29,1189.16,64.55,1,1,False,False,342763.2987
75275.05151,1.07,550.0,33.57,85.2,0,2,True,True,158142.7112
417635.8399,1.07,1891.21,490.88,43.04,1,2,False,False,497908.5102
341530.2789,1.26,550.0,720.12,15.37,1,1,False,True,446524.2008
300835.6471,1.7,1494.74,364.06,96.74,1,1,True,False,407353.718
283575.2839,1.53,591.37,611.89,39.34,1,1,False,False,378154.426
223304.4713,2.06,1114.19,533.56,49.83,0,1,False,False,204192.7232
533741.489,1.33,1866.75,298.67,17.97,1,1,False,False,516799.3191
309042.0764,1.93,550.0,547.29,14.48,1,1,False,False,324162.0997
548997.0877,1.63,1667.96,344.67,21.56,1,1,False,True,290805.3052
179523.6945,1.18,1064.7,853.17,12.7,1,1,False,False,285942.035
232647.3393,1.82,1528.68,113.22,27.43,1,1,True,False,315279.277
264346.5566,1.56,1604.68,336.98,88.13,0,1,False,False,202492.5214
5909.443301,1.33,550.0,284.75,54.36,0,2,False,False,98435.51986
510372.4307,1.58,1647.58,501.87,63.7,1,1,False,True,292991.195
771160.1723,2.12,2398.23,717.29,11.96,1,1,False,True,878270.4815
559738.4815,0.26,1511.89,361.83,16.69,1,1,False,False,618110.2488
317694.2891,1.86,1774.66,552.28,61.73,0,1,False,True,237627.2881
219650.7324,2.04,996.16,368.3,27.83,1,1,False,False,196765.808
299424.7084,0.72,830.78,371.62,45.32,0,1,True,False,217206.4322
218656.5922,1.51,598.27,161.96,136.4,0,1,True,False,204452.9966
181690.251,0.98,602.49,489.82,27.12,1,1,True,True,226476.069
78029.33829,1.39,784.7,656.53,116.5,0,1,False,False,136487.5391
463784.5097,1.42,1395.04,770.71,50.88,1,1,True,False,410194.7332
146537.4307,1.21,1185.85,389.82,0.21,0,1,False,True,190732.4501
249140.9594,1.09,749.67,762.83,17.74,0,1,True,False,218754.4913
274975.8439,1.36,1878.52,243.89,12.64,1,1,False,False,291066.7383
310892.5964,1.01,796.53,591.0,33.72,0,1,False,False,215193.788
534945.6514,2.13,1275.35,718.87,47.5,1,1,True,False,408496.2329
581847.1356,0.5,1477.56,354.77,5.48,1,1,False,True,469792.0289
246840.9598,2.21,801.85,621.36,56.13,1,1,False,True,301781.1467
524761.3555,2.07,550.0,792.92,66.89,1,1,False,False,432952.5713
16380.76807,1.13,796.75,490.35,49.0,0,2,False,True,99325.70034
181351.7241,2.55,1065.62,420.97,43.04,0,1,False,False,186897.8253
732602.835,1.14,2282.45,390.68,55.99,1,1,False,False,876062.3682
247156.1343,0.37,1065.64,398.25,43.63,1,1,False,True,370523.9781
348394.5202,0.69,1218.48,428.84,22.73,1,2,False,False,351533.8074
452685.4072,2.17,1242.76,351.61,36.03,1,1,False,False,494738.6014
154060.5359,1.8,798.52,402.75,77.18,0,2,False,False,257115.8606
162962.1024,2.26,794.96,662.62,78.53,0,1,True,True,160234.8661
255244.0831,0.52,550.0,93.57,1.22,0,1,True,True,205482.8076
32058.49004,2.44,825.43,452.41,97.62,0,1,False,False,116907.4444
529077.9175,1.38,1069.97,281.48,15.74,0,1,False,True,698889.7303
665993.4088,0.76,1753.46,620.32,43.69,0,2,False,False,461870.3293
169855.6761,1.02,1394.28,170.79,50.15,0,1,False,True,215313.2562
248410.0275,1.32,934.16,395.8,2.59,1,1,False,False,376548.3196
408840.4467,1.66,1844.34,670.38,54.25,1,1,False,False,416588.5502
450645.1165,1.16,1608.94,378.38,18.1,0,1,True,False,473601.4141
144526.2349,1.55,1295.72,226.25,38.45,0,2,False,False,220471.3335
157228.1596,1.6,550.0,88.46,37.71,0,1,True,False,253706.2029
238108.644,1.54,715.39,398.03,57.11,1,1,False,False,299562.5482
366987.3434,1.64,1834.29,599.69,64.88,1,1,True,False,636408.7725
113315.9328,2.35,645.62,451.04,42.16,0,1,False,False,178729.4383
153149.2356,2.33,569.26,237.75,16.11,0,1,False,False,214462.382
140309.1966,1.31,813.05,686.5,23.27,0,1,False,True,163022.5614
308257.1147,1.65,1261.09,598.7,104.42,1,1,False,False,447293.5671
399400.4134,1.13,1637.19,618.26,15.44,1,2,False,True,431148.7435
364205.5907,1.33,785.79,329.29,56.2,0,1,True,True,257395.0336
99885.88677,1.05,603.16,282.5,2.55,0,1,False,False,157616.4141
270811.8272,1.09,557.05,674.88,6.9,0,1,False,True,174112.8032
155629.7633,1.96,1070.9,683.25,76.04,0,1,False,False,219864.9676
373222.1191,1.16,1256.23,9.5,33.06,1,1,False,False,288933.766
938591.8984,0.23,1359.74,15.23,54.11,1,1,True,False,701063.0109
145771.4042,1.83,917.28,662.34,8.89,0,1,False,False,236691.7614
115462.1155,2.07,628.32,273.04,103.47,0,1,False,True,184100.4687
494507.6377,0.76,1558.41,318.07,41.39,0,1,False,True,553529.407
180239.127,1.87,609.92,314.15,68.06,0,1,False,True,271197.4971
70528.70648,1.14,1024.61,1089.41,40.42,1,2,False,False,188004.8544
215035.111,0.7,1420.82,1096.99,89.91,0,1,False,False,242000.4016
22365.90332,1.85,1199.58,352.55,126.89,0,1,False,False,104284.4088
300686.7158,1.59,901.0,35.04,4.84,1,1,True,True,362597.7191
334433.6409,2.38,1352.6,589.73,30.15,0,1,False,True,352245.6365
167601.5968,1.89,1440.26,565.5,30.43,0,1,False,False,228606.7365
446237.4785,1.36,1569.6,162.21,11.62,1,1,False,True,572532.8115
267714.8,2.15,550.0,899.08,1.32,1,1,False,False,322309.0622
29838.92482,1.66,852.25,522.58,149.93,0,1,False,True,138420.4848
536019.4728,0.91,1293.97,756.53,56.31,1,1,False,False,714639.506
367980.7315,1.18,550.0,323.31,25.8,0,2,True,False,200768.8166
385719.9817,1.36,611.72,77.18,25.5,0,1,False,False,240969.3991
651365.3957,1.66,1555.22,128.63,91.94,0,1,False,True,250971.3034
382256.9195,2.44,812.15,599.29,29.67,1,2,False,False,495148.1821
158057.8145,2.11,550.0,508.69,11.45,0,1,True,True,205578.4196
202498.0362,2.68,550.0,622.44,57.65,0,1,True,False,247234.9113
381913.321,2.38,550.0,267.23,54.0,1,1,False,False,374368.3765
251982.2197,1.64,909.57,695.96,108.59,0,1,False,True,203289.7325
292933.0497,1.57,1420.65,897.0,125.22,0,1,False,True,240397.6212
267225.486,1.58,1584.32,757.21,86.52,0,1,False,True,243713.4611
213393.376,1.31,1235.19,647.86,37.48,1,1,False,True,355292.796
183897.2521,1.75,590.02,906.82,75.04,0,1,True,False,209231.3155
407323.1948,0.59,1356.3,1108.87,27.97,0,1,False,True,264098.3392
587826.2903,1.94,1526.27,670.2,37.84,1,1,True,True,724198.9065
117395.2248,0.81,956.85,517.38,75.24,0,1,False,False,138889.0292
699575.9511,1.77,1156.5,708.0,13.62,1,1,False,True,353651.7208
306335.3947,2.25,1779.8,186.06,113.8,1,1,False,True,387905.4289
332453.343,1.45,562.23,438.45,54.6,1,1,False,True,425016.2084
461922.6215,1.44,1594.79,423.56,44.55,0,1,False,False,611335.534
47457.14311,1.58,1032.08,530.8,4.13,0,1,False,False,153304.2906
415743.0665,0.28,1171.54,739.56,53.26,1,1,False,False,393259.0021
419205.0126,1.04,1625.51,523.63,51.93,1,1,False,False,397944.8863
90666.17682,1.3,550.0,167.25,60.67,0,1,True,False,138761.6006
18746.27728,1.2,550.0,59.73,24.42,0,1,False,False,111298.1421
377296.2196,1.86,1486.55,781.75,87.25,0,1,False,False,435899.0208
193349.265,1.71,623.38,633.51,85.21,1,2,False,False,287000.6819
328492.6736,1.72,550.0,257.76,66.89,1,1,False,False,314770.5371
157749.5487,0.99,550.0,453.68,33.29,0,2,True,False,160956.7799
349915.3882,2.8,1809.95,863.25,52.65,1,1,False,False,361331.6827
93880.29821,0.73,550.0,743.46,50.21,0,1,False,True,136314.9004
297384.4008,0.93,1316.69,765.96,78.5,0,1,False,False,259757.602
224453.3926,1.27,1335.59,566.17,5.54,1,2,True,False,220143.6872
87192.80529,1.66,550.0,754.56,15.95,0,1,True,False,190459.3301
344069.1853,1.37,1779.61,928.87,107.07,1,2,False,True,335231.6833
98357.67003,1.72,550.0,601.51,21.57,0,1,True,False,213238.3186
311765.2278,1.61,740.4,553.4,59.87,1,1,False,True,305843.0619
537156.3526,1.5,1224.89,363.34,16.55,1,1,False,False,542237.5536
338166.2128,2.05,1004.49,656.32,35.4,1,2,False,True,324387.7875
266458.2003,2.31,663.24,181.82,19.88,1,1,False,False,398689.0703
85755.95573,1.63,1044.25,910.52,83.63,0,1,False,True,197999.7267
128211.193,1.35,550.0,542.59,11.52,0,1,False,True,152006.1057
88156.55533,2.09,682.34,232.87,71.93,0,1,False,False,163072.4876
611490.085,1.03,991.7,910.49,27.35,1,2,True,False,680895.799
146257.9676,1.43,550.0,609.95,21.72,0,1,True,False,274343.871
126565.1268,1.45,550.0,647.11,53.14,0,1,True,False,192523.1451
464370.0251,1.38,1299.92,344.43,46.94,1,2,False,False,609953.1005
405737.939,1.13,1175.28,557.65,39.81,1,2,False,False,441280.179
219656.7567,1.86,1224.95,847.58,21.96,0,3,True,False,193155.3973
242740.1199,1.18,550.0,604.98,34.6,1,1,False,True,301583.5697
42537.09138,0.84,926.04,750.91,32.98,0,1,False,True,131244.7598
362634.6568,1.23,1777.14,848.92,9.19,1,1,False,False,358663.64
38016.2341,2.07,665.49,98.19,79.69,0,1,True,False,126313.9809
121784.5084,1.19,839.67,322.07,49.21,0,1,False,True,199959.6664
66018.04883,2.06,598.47,971.78,19.39,0,1,True,False,142093.7534
388734.3426,1.28,1558.39,451.96,18.19,0,1,True,False,329770.112
130984.8273,1.72,1095.53,347.73,88.28,1,1,False,True,176525.3283
178890.6482,1.13,942.58,1014.41,7.42,0,1,True,False,221437.2518
296387.4298,1.8,1128.41,830.4,97.17,1,1,False,True,285859.5581
31154.69136,2.16,1229.67,165.76,83.46,0,1,False,False,108831.3591
488710.0902,0.99,1595.83,651.27,39.87,1,1,False,False,364822.5975
296122.4508,1.78,932.28,432.85,125.96,1,1,False,False,332929.6403
24060.73397,0.67,687.49,79.42,40.11,0,1,False,False,124139.6177
77768.09868,2.12,925.34,789.6,24.8,0,1,False,False,166673.7965
183550.6214,1.63,550.0,650.29,8.38,0,2,False,False,197164.2005
478894.1646,1.36,1314.28,703.95,5.54,0,1,False,True,373416.1307
32274.08704,1.2,1041.16,433.62,82.52,0,1,False,True,142240.2358
225194.4602,1.45,1137.9,627.53,33.84,1,1,False,False,347272.8982
204650.7395,2.22,550.0,452.68,4.33,1,1,False,False,326446.5612
306637.5129,2.27,1163.6,414.13,71.25,1,2,False,True,493844.755
559467.9153,1.1,1529.95,182.81,21.28,1,1,False,True,660281.9581
441622.9326,2.3,1223.42,821.98,76.46,0,1,False,False,452860.6654
31268.77384,2.22,617.7,207.87,67.16,0,1,False,False,122427.5754
215361.784,1.97,835.7,165.64,57.16,1,2,False,False,248945.8748
293960.1251,1.48,812.92,212.02,2.86,0,1,True,False,239811.194
10462.55234,1.95,746.61,512.08,86.4,0,1,False,False,93305.58428
375804.5889,1.03,1499.31,653.16,70.9,1,1,False,False,321947.5436
414414.7761,1.22,1180.31,712.91,35.71,1,1,False,False,495929.0495
376414.6831,1.83,1591.04,437.0,59.34,1,1,False,False,446784.2967
459830.0903,0.68,1145.69,838.22,85.09,1,1,False,False,526756.9959
325816.8113,1.82,1051.25,602.87,14.07,0,2,False,False,245587.7622
38836.08427,1.64,550.0,187.32,33.51,0,1,False,True,100929.1341
287814.3438,1.81,1607.44,540.91,29.46,1,1,False,False,348766.8704
239771.7815,0.85,774.15,294.12,7.59,0,1,False,False,198737.0467
165455.5678,1.89,984.81,235.71,64.0,0,1,False,False,269687.9773
255199.7603,1.94,1283.06,108.24,50.41,1,1,False,False,214391.3055
297537.124,1.91,1204.06,166.04,46.81,1,1,False,False,313336.7835
-850.6548876,1.29,550.0,934.49,38.92,0,1,False,True,94945.29121
209121.3274,1.37,650.07,2.2,70.17,0,2,True,False,247180.2754
635711.5379,1.53,1835.01,842.08,40.01,1,2,False,True,668295.4842
112762.2769,2.72,992.02,703.47,50.96,0,2,False,False,136396.0182
773039.6452,0.59,2393.06,402.17,48.25,1,2,True,True,485149.4351
149228.4176,1.37,1332.33,712.34,18.47,0,1,False,False,173949.9365
150534.813,1.84,550.0,430.67,71.45,0,1,False,True,280145.9092
348145.7524,2.76,915.19,426.52,33.73,1,1,True,False,435016.3557
96201.73187,1.24,550.0,639.38,43.64,0,1,False,True,147924.8775
29396.91906,1.61,918.86,555.33,60.72,0,2,False,False,108739.5259
236476.2493,0.82,1199.21,562.34,59.89,1,2,True,False,373332.3341
118832.4867,2.33,837.24,159.38,66.66,0,1,False,False,220849.5079
53649.98602,2.35,550.0,603.68,104.34,0,1,False,True,146559.7638
236965.1233,1.46,1457.32,742.46,9.24,0,1,False,False,209251.238
126330.7438,1.56,1615.64,335.89,24.67,0,1,False,True,257185.6346
642660.1731,1.84,1791.41,584.62,80.21,1,1,False,False,282835.0753
218539.0447,1.81,1653.37,887.74,79.82,0,2,False,False,225900.6467
368165.8975,2.35,1418.77,114.07,46.15,0,1,False,False,233257.5243
218269.7856,1.9,695.98,885.73,2.25,0,1,False,False,239369.4839
409823.2009,1.48,912.66,888.72,50.58,1,1,False,True,287378.1335
244746.6753,0.75,569.54,347.87,29.78,1,1,False,True,299926.3906
187715.6386,1.66,550.0,467.52,23.37,0,1,False,False,233342.2854
112741.7401,0.87,550.0,678.54,74.67,0,1,False,False,191607.2181
402262.4583,1.94,1452.3,433.51,46.3,1,1,False,False,419274.0225
503324.3122,0.69,1612.72,1324.12,13.92,1,1,False,True,506332.0959
7898.485182,1.23,550.0,833.86,83.26,0,1,False,False,97105.98165
516332.3702,1.02,903.59,341.22,11.44,0,1,False,False,328123.2611
176589.6715,1.67,888.39,735.31,9.77,0,1,False,True,249787.5681
285921.8121,1.83,1147.25,276.55,20.52,1,2,False,True,414809.4504
247131.6911,2.01,1140.2,441.71,40.89,1,1,True,False,409528.0416
132672.1313,1.76,642.36,505.06,9.28,0,1,False,False,172521.4329
168069.2967,2.01,618.1,698.28,114.43,0,1,False,False,222597.6752
156635.1808,1.45,550.0,463.41,13.78,0,2,True,True,231074.2306
180885.3671,1.49,1508.28,323.23,78.59,0,1,True,False,234312.0381
284204.8479,1.95,1487.0,806.68,35.92,1,1,False,False,404071.5205
70647.32501,1.9,550.0,382.66,5.84,0,1,False,True,190796.713
733192.082,1.44,1314.28,959.01,24.91,0,1,True,False,622546.9995
388230.8962,1.98,767.25,25.4,56.11,1,1,True,True,495983.2214
662457.7859,1.72,1803.59,136.85,4.28,1,1,True,True,405985.2649
271168.2068,0.64,709.6,620.74,135.99,0,1,False,False,221693.1649
214567.9897,2.24,897.9,878.38,108.37,1,1,False,True,384728.6432
168849.9977,1.9,768.03,647.89,17.75,1,1,False,False,168532.7932
262857.0748,1.78,600.25,641.45,43.35,0,1,True,True,401584.651
208541.3904,1.32,861.09,259.3,27.87,1,1,False,False,362669.4953
450037.645,1.53,1535.89,41.47,6.54,1,1,False,False,396881.8974
27317.0673,1.24,550.0,198.3,7.12,0,2,True,True,154520.8067
70311.93644,1.8,693.72,867.88,6.11,0,1,False,False,157124.4944
294755.6216,1.19,550.0,535.11,21.35,1,1,False,True,397769.4092
780849.8949,1.11,1831.13,653.65,1.77,1,1,False,True,765283.641
517766.1693,0.65,1322.55,818.06,9.27,0,1,True,False,413801.6422
250439.1841,1.41,550.0,799.8,6.82,0,1,False,False,174760.7324
124572.3536,1.82,1456.13,505.8,17.64,0,1,False,False,264839.3572
100327.5164,2.02,991.61,630.77,3.28,0,1,False,False,183644.5634
371832.5018,1.33,1366.41,1067.16,26.46,0,2,False,False,352007.6445
305052.8163,0.65,1276.83,537.85,94.43,1,1,False,True,389504.8713
235603.6163,2.08,615.55,286.22,43.96,0,1,False,False,248403.4061
416903.0959,1.19,923.99,358.02,15.02,1,1,True,False,284755.1279
612606.1311,0.94,1269.88,398.28,21.65,1,1,False,False,609318.9799
36642.59771,1.64,550.0,47.13,6.51,0,1,True,True,119789.4769
439363.528,1.16,991.12,337.75,59.7,0,1,False,True,263783.8958
324999.3779,1.39,1386.69,754.54,37.65,0,2,False,False,291851.8906
343415.2069,1.5,1099.56,432.09,77.51,1,2,False,False,281180.6138
482252.8017,0.82,2157.15,1365.4,4.12,1,1,False,True,448803.6599
522610.8574,1.49,1246.98,710.19,39.32,1,1,True,False,467226.488
544151.2653,1.41,1630.18,513.19,15.92,0,1,True,True,387598.4927
380555.4939,1.45,1026.36,149.31,31.79,1,1,False,False,473382.5348
599235.9087,1.11,1578.91,733.34,8.52,1,1,False,False,388050.4923
670051.6672,2.2,1300.3,467.71,50.9,1,1,False,True,737642.2279
68722.38217,1.12,701.27,118.84,112.47,0,1,False,True,132861.8451
457800.9591,1.72,1513.75,462.52,32.43,0,1,False,False,290455.1881
108170.334,1.66,550.0,851.92,2.22,0,1,False,False,198274.6968
341024.821,2.77,889.12,682.57,12.41,1,1,False,True,445000.4992
9325.027649,1.2,550.0,712.54,18.44,0,1,True,False,111897.733
448783.5098,1.39,1558.28,1044.53,27.23,1,2,True,True,405204.0367
532327.9057,1.12,1096.37,515.33,8.97,1,2,True,False,389246.5963
110717.4951,0.62,550.0,387.23,73.98,0,1,False,False,182149.6268
87166.50157,1.68,556.89,715.67,36.6,0,1,True,False,161248.7798
153802.9374,2.08,1408.17,104.69,11.51,0,1,False,False,234106.633
120748.8991,1.65,898.42,753.79,56.46,0,1,False,False,222700.0343
385218.3513,0.65,1519.25,502.67,75.78,1,1,False,True,407186.8924
361044.3559,1.79,1049.45,1036.44,63.59,1,2,False,False,488847.3307
371212.8715,1.84,1686.26,631.84,18.49,1,1,True,False,454143.3559
276838.2444,1.26,785.66,202.36,76.79,1,2,True,True,336760.6472
390662.0639,1.43,1546.52,1163.94,50.75,1,1,False,False,328246.596
14381.7207,2.51,620.11,192.09,92.6,1,1,False,False,109516.2163
145865.2334,1.6,612.66,139.13,46.62,0,1,False,False,190849.8791
853030.4754,0.82,1583.22,600.23,19.29,1,2,False,False,621710.0892
-3168.778528,1.33,1015.18,568.72,25.05,0,1,False,False,89507.31472
209907.9526,1.62,1508.84,784.12,75.57,0,1,False,False,207254.444
81300.68235,0.59,891.4,81.12,14.24,0,1,False,False,177944.3403
20160.76292,1.74,550.0,460.4,53.97,0,1,False,False,100395.904
535063.6694,1.05,1457.4,632.63,45.37,0,1,False,False,281753.5547
322262.7483,2.05,1561.99,685.8,95.77,1,1,True,True,322160.5006
150867.1971,1.61,1089.42,231.1,23.52,1,1,False,False,210535.6385
165146.6065,1.05,550.0,644.33,0.02,0,1,False,False,268097.0147
452280.9146,0.31,1146.53,493.91,38.74,1,1,False,False,566227.9255
472001.8823,0.81,1663.19,676.05,44.79,0,2,False,True,538787.2447
301147.7313,2.38,878.26,492.01,46.25,1,1,False,False,375958.5058
344310.3892,1.6,1581.77,847.84,38.8,0,1,True,False,234979.2686
366702.7872,1.76,1436.09,587.68,5.69,1,1,False,True,448149.3355
374371.9442,1.39,1398.64,117.0,48.19,1,1,False,False,348991.4784
448007.7042,2.26,2269.73,392.97,2.87,1,1,True,True,492994.8442
51671.67433,2.47,1157.16,344.06,32.79,0,2,False,False,129245.4714
206086.0935,1.17,1622.48,968.39,31.52,0,1,False,False,205873.8798
353943.5333,1.11,837.88,1011.85,21.1,1,1,True,True,421281.1787
149189.4196,2.37,1435.02,820.63,43.35,0,1,False,True,252873.0692
63792.0516,1.08,550.0,95.2,29.56,0,1,False,False,158687.2579
322777.4682,1.58,933.75,918.93,50.43,1,1,False,False,337587.7422
233305.0603,1.43,694.97,489.78,48.91,0,1,True,False,188442.1053
24064.32264,1.63,884.98,618.22,32.41,0,1,False,False,99924.2893
375819.9674,1.28,1722.21,397.88,24.29,0,1,True,False,247083.9187
409589.8859,1.81,1643.35,546.83,29.02,1,1,False,False,502007.3141
131907.532,1.96,550.0,746.43,113.42,1,1,False,False,191199.6967
285349.259,1.31,1119.65,880.94,164.41,0,1,False,True,204687.7228
308168.5753,0.48,1442.29,549.36,93.97,0,1,False,False,235206.2377
412579.9944,0.98,1544.53,677.97,17.8,1,1,True,False,338942.4888
111914.3067,1.63,987.04,504.71,2.97,0,1,False,True,163368.2428
221933.8457,1.16,1964.4,929.31,84.11,0,1,True,False,255530.6013
393959.0545,1.74,708.49,937.85,41.12,1,1,False,True,341453.6385
807154.6347,1.05,1820.82,94.82,57.62,0,1,True,False,497949.1295
381104.8052,1.54,846.38,842.59,96.49,1,1,False,False,350815.0944
100117.1169,1.29,550.0,431.24,44.4,1,1,False,False,161850.87
444494.4906,1.45,1262.48,243.41,28.05,1,1,False,False,302024.3159
191579.6035,1.31,1186.48,672.77,48.44,1,2,False,False,226905.0011
224368.8809,1.94,1250.06,536.38,99.15,1,1,True,True,371325.8584
334746.9435,1.39,1312.83,1178.25,47.61,1,1,True,True,284055.183
334471.8559,1.51,1278.89,754.9,61.85,0,1,False,False,215665.2148
351649.5498,2.62,1360.17,237.51,73.41,1,1,False,True,536376.4065
302065.8269,1.95,1460.59,736.07,29.68,1,1,False,False,362365.8074
17604.98741,1.0,550.0,395.98,133.07,0,1,False,False,117833.0743
356440.6443,1.4,890.03,620.5,82.1,1,1,False,False,350210.6549
459850.9313,1.29,1405.05,697.03,70.48,1,1,False,False,352552.9691
16088.93035,1.02,550.0,458.89,76.35,1,1,False,False,103212.0744
151871.6111,1.69,1434.32,561.62,32.5,0,1,False,False,203306.4263
648046.6656,1.78,1692.33,812.38,20.98,1,1,False,False,476443.3303
596849.1639,1.99,1400.63,518.03,33.4,1,1,False,False,523016.3934
320223.8226,0.95,1445.76,82.09,2.05,1,1,False,False,453152.4975
249309.6342,1.74,1358.27,279.96,74.8,1,1,False,False,296219.1147
277148.2561,1.37,1569.79,533.2,8.61,1,1,False,False,449684.8712
320678.213,0.67,927.64,339.42,7.24,1,1,False,False,284069.3386
378195.4361,1.9,1818.45,785.4,60.21,1,1,True,True,310474.7768
247944.7338,1.63,920.05,981.58,61.09,0,1,False,True,278944.2198
63264.34589,0.5,550.0,914.8,22.75,0,1,False,False,142609.1818
167655.6333,1.44,550.0,725.54,65.44,0,2,False,False,164247.0169
227155.8673,1.49,550.0,499.04,31.79,0,1,False,True,233971.9901
321837.4339,0.65,1653.52,938.48,10.34,1,1,False,True,387338.4613
117314.6029,1.49,550.0,525.01,16.43,0,1,False,False,156453.1818
312224.1446,1.56,789.19,718.26,56.55,1,1,True,True,429472.0052
250240.374,1.76,767.17,398.64,21.4,1,1,False,False,246126.2233
304171.233,1.68,660.3,840.21,64.21,0,1,False,False,238031.5034
151208.2863,1.56,1382.35,611.37,104.07,0,1,False,False,178338.1723
479917.4985,1.84,1464.65,243.16,43.22,0,1,False,False,273450.5838
290627.103,0.56,1551.35,814.38,58.2,0,1,False,False,257203.9345
352774.319,1.63,1396.47,989.85,111.41,1,1,False,False,579176.5925
447732.4035,1.51,1316.59,163.96,15.55,1,1,False,False,649298.622
302349.1026,1.37,1010.97,591.17,4.23,1,1,False,False,403775.1233
260101.8669,1.12,1805.62,398.34,104.0,1,1,False,False,353025.8068
153248.3566,2.4,1134.14,610.98,7.18,0,1,False,False,192662.9644
453892.3027,1.35,828.63,459.08,58.92,0,1,True,False,277242.4891
145070.5257,1.66,550.0,1036.89,39.87,1,2,False,False,261716.701
12940.65675,1.08,1033.23,488.34,30.72,0,1,True,False,98235.07669
180738.0461,2.61,550.0,189.29,77.62,0,1,False,True,248188.2014
234191.1484,2.05,1121.1,437.81,22.44,0,1,False,True,253190.5315
271209.3783,1.44,1184.55,413.01,28.05,0,1,False,False,251064.3973
36218.50627,1.73,1046.72,365.58,14.15,0,1,True,True,144184.616
480790.5473,1.89,1327.58,206.74,41.98,1,1,False,False,343331.3822
382288.287,1.68,1119.47,1157.72,22.65,1,1,True,False,284573.5039
510839.314,0.63,1320.1,581.23,34.15,0,1,False,True,265278.7319
424925.8694,0.88,1108.37,454.38,48.32,1,1,False,False,366814.4459
142218.8048,2.08,1139.35,237.25,29.59,0,1,False,False,256568.1022
184011.7978,1.11,774.57,633.56,56.93,1,1,True,True,280826.7251
102190.9602,0.82,1122.2,207.03,28.57,0,2,False,False,192581.5685
